n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,test_file,condition,metric,mean_noisy,mean_clean,retention_rate,absolute_degradation,relative_degradation,negative_mean_diff_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@5,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_precision@10,0.33333333333333326,1.0,0.33333333333333326,0.6666666666666667,0.6666666666666667,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.40300000000000014,-0.5,0.280323913225371,-1.4376226250666018,-0.688,-1.0,-32.14621915640615,1.1614498448728184e-123,0.0,6.950454748844983e-62,-0.4273333333333334,-0.37833333333333335,0.7274693917071701,8.819239040176296e-28,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_mrr,0.597,1.0,0.597,0.403,0.403,performance degradation under noise for higher-is-better metrics,higher_is_better,3.7630974973879315e-121,2.0086814224162e-59
500,-0.688,-1.0,0.463773837494839,-1.4834816981405428,-0.688,-1.0,-33.17165920419077,2.6610740970153624e-128,0.0,8.585320548979899e-77,-0.728,-0.646,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@1,0.312,1.0,0.312,0.688,0.688,performance degradation under noise for higher-is-better metrics,higher_is_better,8.967819706941771e-126,2.8417411017123466e-74
500,-0.688,-1.0,0.463773837494839,-1.4834816981405428,-0.688,-1.0,-33.17165920419077,2.6610740970153624e-128,0.0,8.585320548979899e-77,-0.728,-0.646,0.5829600234027557,7.176846751207866e-33,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@1,0.312,1.0,0.312,0.688,0.688,performance degradation under noise for higher-is-better metrics,higher_is_better,8.967819706941771e-126,2.8417411017123466e-74
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@3,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@5,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.30026946230713314,-0.36907024642854247,0.20957381325680624,-1.4327623172041577,-0.688,-1.0,-32.03753936868613,3.6295139757484304e-123,0.0,6.950454748844983e-62,-0.31843644575713276,-0.28174574329284735,0.7330017146868434,1.5114428000268303e-27,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,context_ndcg@10,0.6997305376928669,1.0,0.6997305376928669,0.30026946230713314,0.30026946230713314,performance degradation under noise for higher-is-better metrics,higher_is_better,1.1614444722394978e-120,2.0086814224162e-59
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_mrr,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_easy_substitutive.jsonl,easy_substitutive,retrieval_ndcg@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.03498796081462402,-0.02956593517698461,0.07622088833696472,-0.45903375804209784,-0.25492,-0.4915622768871292,-10.264306869493216,1.4842241815736614e-22,31334.0,2.408018737422381e-21,-0.041687405526172644,-0.028197849563789092,0.994639917264845,0.07823154665525153,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rouge1,0.2767259360161737,0.31171389683079775,0.8877561726623437,0.034987960814624075,0.11224382733765631,performance degradation under noise for higher-is-better metrics,higher_is_better,2.4786543832280144e-20,3.9973111041211523e-19
500,-0.01696004092116457,-0.0126326892576121,0.040970849161710766,-0.41395385422019876,-0.232012,-0.44758323850986986,-9.256289575844026,6.236972727639206e-19,33498.0,7.823201374822502e-18,-0.020556004957471778,-0.013363281741417316,0.9471722260997756,2.303317375022361e-12,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rouge2,0.06075668015700498,0.07771672107816956,0.7817710180527854,0.016960040921164578,0.21822898194721463,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0041526091499121e-16,1.275181824096068e-15
500,-0.015099829510115615,-0.011233774713791805,0.04173144215645918,-0.3618333977892127,-0.191384,-0.38642295540310134,-8.090840739864019,4.543641189838175e-15,37966.0,8.373500893379878e-14,-0.018782171819040037,-0.011478361377587875,0.9835502584920188,1.9563986271852547e-05,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rougeL,0.16711379468775006,0.18221362419786566,0.9171311718506916,0.015099829510115598,0.08286882814930843,performance degradation under noise for higher-is-better metrics,higher_is_better,6.77002537285888e-13,1.2225311304334622e-11
500,-0.015099829510115615,-0.011233774713791805,0.04173144215645918,-0.3618333977892127,-0.191384,-0.38642295540310134,-8.090840739864019,4.543641189838175e-15,37966.0,8.373500893379878e-14,-0.018782171819040037,-0.011478361377587875,0.9835502584920188,1.9563986271852547e-05,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,rougeLsum,0.16711379468775006,0.18221362419786566,0.9171311718506916,0.015099829510115598,0.08286882814930843,performance degradation under noise for higher-is-better metrics,higher_is_better,6.77002537285888e-13,1.2225311304334622e-11
500,-0.008275352954864501,-0.006179064512252808,0.013853615338654032,-0.5973424808306036,-0.280288,-0.6021482965931864,-13.356983929855947,5.233176871968009e-35,24816.0,2.1710801342742775e-31,-0.009474508860707283,-0.007057422134280206,0.9778296425648128,6.827079468978761e-07,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,bertscore_f1,0.8265155454874039,0.8347908984422684,0.9900869152139699,0.008275352954864479,0.009913084786030136,performance degradation under noise for higher-is-better metrics,higher_is_better,9.210391294663696e-33,3.7993902349799856e-29
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,entity_f1_ref,0.0,0.0,0.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
0,,,,,,,,,,,,,,,,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,source_supported_entity_rate,,0.0,0.0,,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.002,0.0,0.044721359549995794,-0.044721359549995794,-0.002,-1.0,-1.0000000000000002,0.31779517611187164,0.0,0.31731050786291415,-0.006,0.0,0.02111663006135267,1.943259599294236e-44,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,unsupported_entity_rate,0.0,0.002,0.0,0.002,1.0,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,-0.0063127571774630594,0.0,0.0794928037325404,-0.07941293904669423,-0.014252,-0.36091954022988504,-1.7757273000145566,0.07638724039618758,139.0,0.08951395450274566,-0.013531477672654143,0.0004043230625583518,0.2527858208688627,1.4004959935351979e-40,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,number_f1_ref,0.017666666666666664,0.023979423844129728,0.7367427500136349,0.006312757177463064,0.2632572499863651,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.013016666666666666,0.0,0.11795799680969513,-0.11035001457058322,-0.012236,-0.6842105263157895,-2.467501338979164,0.013940499510659241,27.0,0.010105296912729203,-0.024250416666666667,-0.003533333333333334,0.17435941902943553,5.517763043128803e-42,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,unsupported_number_rate,0.005316666666666667,0.018333333333333337,0.2899999999999999,0.01301666666666667,0.71,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,0.798318456105607
500,0.04897089638560607,0.02969334586981648,0.14138140073543984,0.34637438963589656,0.212668,0.36636526555881394,7.7451668089086345,5.365989765237178e-14,38892.5,1.6337722258911531e-12,0.036820465343819345,0.06178441511435163,0.9449397091749945,1.1358699890973075e-12,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,source_token_support_rate,0.8470319046389693,0.7980610082533633,1.0613623468370967,-0.04897089638560592,-0.06136234683709663,performance degradation under noise for higher-is-better metrics,higher_is_better,7.566045568984421e-12,2.3199565607654375e-10
500,0.03913102695291553,0.023199023199023228,0.13505523768577665,0.289740906190983,0.180848,0.3026131762973868,6.4788036210542765,2.2202655510579308e-10,42633.0,5.617740641737912e-09,0.027234674926572285,0.051488301573446374,0.9466989935402416,1.97951906303309e-12,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,sentence_support_proxy,0.8510879478581279,0.8119569209052124,1.0481934767047618,-0.03913102695291548,-0.04819347670476181,performance degradation under noise for higher-is-better metrics,higher_is_better,2.7975345943329928e-08,7.02217580217239e-07
500,0.01240582440516316,0.01172546537995045,0.0932334126045668,0.13306200061323822,0.097696,0.15156417252175033,2.9753567859331937,0.003068370312520594,52709.5,0.003382859519081395,0.004423915346039969,0.020581746061003534,0.9914799181460158,0.005684941586123322,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,distinct_1,0.6948993024477079,0.6824934780425447,1.0181772057965217,-0.012405824405163246,-0.01817720579652177,performance degradation under noise for higher-is-better metrics,higher_is_better,0.2669482171892917,0.28077734008375577
500,0.004699684842041153,0.0036172161172161044,0.04317024313403544,0.10886398826732387,0.060876,0.11116597366597367,2.4342727806747573,0.015271419732036037,51303.5,0.03483046836462573,0.0010184251362769217,0.008513609156213705,0.9914861038745525,0.005713301932935091,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,distinct_2,0.9573138449654042,0.9526141601233631,1.004933461036767,-0.004699684842041085,-0.0049334610367669516,performance degradation under noise for higher-is-better metrics,higher_is_better,1.0,1.0
500,-0.00469968484204115,-0.0036172161172161148,0.04317024313403544,-0.10886398826732381,-0.060876,-0.11113998613998614,-2.434272780674756,0.015271419732036091,51305.0,0.03487296831649921,-0.008513609156213705,-0.001018425136276919,0.991486103874554,0.005713301932942319,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,repetition_2gram_rate,0.042686155034595795,0.04738583987663694,0.9008209023143584,0.004699684842041148,0.09917909768564162,performance degradation under noise for higher-is-better metrics,lower_is_better,1.0,1.0
500,-0.04065570216405389,-0.026795539332778617,0.18583366997035958,-0.21877468259943672,-0.137308,-0.21395307327837995,-4.891950620482809,1.3492248086219879e-06,48442.5,3.648916650288682e-05,-0.057368753179874984,-0.024477710945049823,0.9886331859770248,0.0006318880080448955,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,novel_2gram_ratio,0.3956140293662169,0.4362697315302709,0.9068106283205828,0.04065570216405395,0.09318937167941715,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0001538116281829066,0.00401380831531755
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@1,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@1,0.33333333333333326,0.33333333333333326,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_precision@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,retrieval_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.372,0.0,0.48382245538696667,-0.7688770867455298,-0.372,-1.0,-17.192614323050073,2.2744716055993426e-52,0.0,2.3740640805707357e-42,-0.414,-0.332,0.6122616972829856,5.747283223511177e-32,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_precision@1,0.628,1.0,0.628,0.372,0.372,performance degradation under noise for higher-is-better metrics,higher_is_better,5.003837532318554e-50,5.175459695644204e-40
500,-0.124,0.0,0.16127415179565555,-0.7688770867455299,-0.372,-1.0,-17.192614323050073,2.2744716055993426e-52,0.0,2.3740640805707357e-42,-0.138,-0.11066666666666666,0.6122616972829856,5.747283223511177e-32,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_recall@1,0.20933333333333334,0.33333333333333326,0.6280000000000002,0.12399999999999992,0.37199999999999983,performance degradation under noise for higher-is-better metrics,higher_is_better,5.003837532318554e-50,5.175459695644204e-40
500,-0.39266666666666666,-0.33333333333333337,0.20084324572172552,-1.9550902259900658,-0.892,-1.0,-43.71714647459214,9.060689789224657e-173,0.0,1.0715690276083526e-81,-0.4106666666666667,-0.37533333333333335,0.7623432248901335,3.0732669849403663e-26,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_precision@3,0.6073333333333334,1.0,0.6073333333333334,0.3926666666666666,0.3926666666666666,performance degradation under noise for higher-is-better metrics,higher_is_better,3.198423495596304e-170,3.7826386674574845e-79
500,-0.39266666666666666,-0.33333333333333337,0.20084324572172552,-1.9550902259900658,-0.892,-1.0,-43.71714647459214,9.060689789224657e-173,0.0,1.0715690276083526e-81,-0.4106666666666667,-0.37533333333333335,0.7623432248901335,3.0732669849403663e-26,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_recall@3,0.6073333333333334,1.0,0.6073333333333334,0.3926666666666666,0.3926666666666666,performance degradation under noise for higher-is-better metrics,higher_is_better,3.198423495596304e-170,3.7826386674574845e-79
500,-0.4,-0.4,0.0,,-1.0,-1.0,-inf,0.0,0.0,9.505397766554096e-111,-0.4,-0.4,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_precision@5,0.5999999999999999,1.0,0.5999999999999999,0.40000000000000013,0.40000000000000013,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_recall@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.4,-0.4,0.0,,-1.0,-1.0,-inf,0.0,0.0,9.505397766554096e-111,-0.4,-0.4,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_precision@10,0.5999999999999999,1.0,0.5999999999999999,0.40000000000000013,0.40000000000000013,performance degradation under noise for higher-is-better metrics,higher_is_better,0.0,3.887707686520625e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_recall@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.20100000000000004,0.0,0.26502731738052177,-0.7584123855104627,-0.372,-1.0,-16.958616489791712,2.85678353370439e-51,0.0,4.114202850329705e-36,-0.224,-0.17865833333333347,0.6665426231909419,3.8717038649315885e-30,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_mrr,0.799,1.0,0.799,0.20099999999999996,0.20099999999999996,performance degradation under noise for higher-is-better metrics,higher_is_better,5.799270573419912e-49,7.570133244606658e-34
500,-0.372,0.0,0.48382245538696667,-0.7688770867455298,-0.372,-1.0,-17.192614323050073,2.2744716055993426e-52,0.0,2.3740640805707357e-42,-0.414,-0.332,0.6122616972829856,5.747283223511177e-32,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_hit@1,0.628,1.0,0.628,0.372,0.372,performance degradation under noise for higher-is-better metrics,higher_is_better,5.003837532318554e-50,5.175459695644204e-40
500,-0.372,0.0,0.48382245538696667,-0.7688770867455298,-0.372,-1.0,-17.192614323050073,2.2744716055993426e-52,0.0,2.3740640805707357e-42,-0.414,-0.332,0.6122616972829856,5.747283223511177e-32,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@1,0.628,1.0,0.628,0.372,0.372,performance degradation under noise for higher-is-better metrics,higher_is_better,5.003837532318554e-50,5.175459695644204e-40
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_hit@3,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.38875957223306706,-0.29608191096586534,0.22010978405910503,-1.7662075945187212,-0.892,-1.0,-39.493602437202455,1.1090143226818817e-155,0.0,1.614404761884477e-75,-0.40814570329496247,-0.36984271989719436,0.9215271206747425,1.79549457882549e-15,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@3,0.611240427766933,1.0,0.611240427766933,0.388759572233067,0.388759572233067,performance degradation under noise for higher-is-better metrics,higher_is_better,3.781738840345217e-153,5.149951190411481e-73
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_hit@5,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
500,-0.16256400824614867,-0.11454011842851264,0.12549915540781206,-1.295339460396316,-0.892,-1.0,-28.964670873840596,6.062755924204998e-109,0.0,4.798452955525778e-75,-0.17367200567788613,-0.15187489022652192,0.8916470327560949,2.7135622652538215e-18,shapiro,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_ndcg@5,0.8374359917538513,1.0,0.8374359917538513,0.1625640082461487,0.1625640082461487,performance degradation under noise for higher-is-better metrics,higher_is_better,1.7400109502468343e-106,1.5115126809906202e-72
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noisy_minus_clean_test,t5_base_noiseaware,T5-base,noiseaware,test_noisy_hard_additive.jsonl,hard_additive,context_hit@10,1.0,1.0,1.0,0.0,0.0,performance degradation under noise for higher-is-better metrics,higher_is_better,,
