n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,architecture,test_file,condition,metric,mean_noiseaware,mean_clean_matched,positive_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,-0.009223095980343569,-0.008926056699336077,0.055657048380909444,-0.1657129914116524,-0.080128,-0.20233852916696968,-3.705455135512936,0.00023461036941049864,49356.5,9.288675608989283e-05,-0.014139055310166774,-0.004433179232763779,0.9956623997775981,0.1818664853805762,shapiro,noiseaware_minus_clean_matched,BART-base,test_clean.jsonl,clean,rouge1,0.3153351386717712,0.3245582346521148,noise-aware higher; check metric_direction,higher_is_better,0.028857075437491334,0.011517957755146711
500,0.0076145746823843095,0.0028102453102454295,0.10259121298822911,0.07422248417374668,0.032268,0.07584825341179416,1.6596652007139987,0.09761010053323924,55359.0,0.14614319349266647,-0.001480027980995024,0.016578317774813802,0.9670039709605417,3.6077570161557814e-09,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,sentence_support_proxy,0.8119569209052124,0.8043423462228281,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.00042289258623939775,0.0,0.0829480909524857,-0.0050982799167932505,-0.006924,-0.0029677043933663077,-0.11400100462271678,0.9092828496552161,59969.0,0.9546083300595052,-0.007745574387217444,0.006772217358349225,0.9901759766648056,0.002030147052694391,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,distinct_1,0.6824934780425447,0.6829163706287841,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,2.505505642343597e-05,0.0,0.037934657738132364,0.0006604793061899787,0.012268,0.012393636699963004,0.014768766263726902,0.9882225606278912,56059.5,0.8147569443192023,-0.003280479172011394,0.003319398802817786,0.9852511908924639,5.9011615759021606e-05,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,distinct_2,0.9526141601233631,0.9525891050669396,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-2.5055056423437916e-05,0.0,0.03793465773813236,-0.0006604793061900301,-0.012268,-0.012384828145094515,-0.014768766263728049,0.9882225606278903,56060.0,0.8148862148018183,-0.003319398802817788,0.00328047917201139,0.9852511908924628,5.9011615758978916e-05,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,repetition_2gram_rate,0.04738583987663694,0.04741089493306038,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,-0.0097664879387525,-0.0010718162863231906,0.13816515771784205,-0.07068705381350496,-0.031064,-0.06818536433140895,-1.5806105745618284,0.11460072905700269,56734.0,0.18959013858272156,-0.021985054220724106,0.0021100016623635384,0.9810055438676232,4.129997275809024e-06,shapiro,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,novel_2gram_ratio,0.4362697315302709,0.44603621946902333,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_precision@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_recall@1,0.33333333333333326,0.33333333333333326,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_precision@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_recall@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_precision@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_recall@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_precision@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_precision@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_recall@1,0.33333333333333326,0.33333333333333326,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_precision@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_recall@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_precision@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_recall@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_precision@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_mrr,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_hit@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_ndcg@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_ndcg@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_ndcg@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,context_ndcg@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_mrr,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_hit@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_ndcg@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_ndcg@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_ndcg@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_clean.jsonl,clean,retrieval_ndcg@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,-0.0068740688191076885,-0.004075408246054235,0.057022388106912104,-0.12055034956128804,-0.056108,-0.11675627240143369,-2.6955877633040206,0.0072636688753413715,54213.5,0.02439966656120101,-0.011901879613881021,-0.001941408625672852,0.9868999486283005,0.00018176872498202866,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,rouge1,0.2828272382821354,0.28970130710124314,noise-aware higher; check metric_direction,higher_is_better,0.7191032186587958,1.0
500,-0.0033149776647547514,-0.0008115321587396605,0.03000254673658752,-0.11048987587151063,-0.070264,-0.12372504796849228,-2.4706287327421155,0.013820687769104804,52063.0,0.017991870806985503,-0.005962753412438671,-0.0007589596172801382,0.9605299907292839,2.5420292617708955e-10,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,rouge2,0.06272689552851594,0.0660418731932707,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.003805851313039609,-0.0012018549710113222,0.03068693675275781,-0.12402187105552594,-0.05922,-0.12912961640812617,-2.773213343768696,0.005758334847922369,53670.0,0.012709200400671783,-0.006508709696102523,-0.0011350523547123356,0.9829561098654593,1.347229846431486e-05,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,rougeL,0.1688694791139185,0.17267533042695812,noise-aware higher; check metric_direction,higher_is_better,0.5988668241839263,1.0
500,-0.003805851313039609,-0.0012018549710113222,0.03068693675275781,-0.12402187105552594,-0.05922,-0.12912961640812617,-2.773213343768696,0.005758334847922369,53670.0,0.012709200400671783,-0.006508709696102523,-0.0011350523547123356,0.9829561098654593,1.347229846431486e-05,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,rougeLsum,0.1688694791139185,0.17267533042695812,noise-aware higher; check metric_direction,higher_is_better,0.5988668241839263,1.0
500,-0.0013419866561889648,-0.0009987056255340576,0.010836761444270255,-0.12383650439204938,-0.05062,-0.1209425226055126,-2.769068419165737,0.005830962806589586,54393.0,0.019481952982765362,-0.002309237629175186,-0.00039500356912612925,0.9443373891779172,9.41729128187978e-13,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,bertscore_f1,0.827397448182106,0.8287394348382949,noise-aware higher; check metric_direction,higher_is_better,0.5988668241839263,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,entity_f1_ref,0.0,0.0,noise-aware higher; check metric_direction,higher_is_better,,
0,,,,,,,,,,,,,,,,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,source_supported_entity_rate,0.0,,noise-aware higher; check metric_direction,higher_is_better,,
500,0.004,0.0,0.06318214912406725,0.06330902090945695,0.004,1.0,1.4156327434250127,0.15750688111504382,0.0,0.15729920705028502,0.0,0.01,0.03620704351955195,3.276386163236542e-44,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,unsupported_entity_rate,0.004,0.0,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,-0.0010252100840336133,0.0,0.07656869436950471,-0.013389415772014619,-0.003944,-0.06769230769230769,-0.29939643845232516,0.7647622392720366,151.5,0.7670743200403105,-0.007815770308123249,0.00568299719887955,0.2489261628039393,1.1868307789910725e-40,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,number_f1_ref,0.022314472455648927,0.023339682539682542,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.00831010781671159,0.0,0.13079488393808397,-0.06353541947898704,-0.008076,-0.39166666666666666,-1.4206951693397931,0.15602994475128962,36.5,0.18011616588094592,-0.02000122416891285,0.002711439802336027,0.16713324055296208,4.149113922924627e-42,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,unsupported_number_rate,0.007335130278526504,0.015645238095238094,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,-0.007231142606836382,-0.006335282651072138,0.0984022264538509,-0.07348555888852448,-0.044912,-0.09879780339385544,-1.6431870503930464,0.10097415126378625,54648.0,0.05758980731942129,-0.015808464385817237,0.0015131427291274408,0.986662227121505,0.00015400977549016013,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,source_token_support_rate,0.8253530154003824,0.8325841580072187,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.002767501719879185,-0.004587542087542085,0.09505778325746952,-0.029113888679512395,-0.018256,-0.05850425131433764,-0.651006341767513,0.515342054487674,58022.5,0.25891587509018577,-0.011057273877788834,0.005619081966754259,0.9855836490894406,7.37056833338378e-05,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,sentence_support_proxy,0.8325689748637656,0.8353364765836446,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.006019394469757108,-0.0030084902177925366,0.07931027569469111,-0.07589677903691912,-0.051696,-0.08124156545209177,-1.6971035719983218,0.09030064682067894,56166.0,0.1176864368334226,-0.013064288492341937,0.0010004653295730844,0.9971330856046328,0.534711933990066,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,distinct_1,0.690383475028092,0.6964028694978492,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.0023597473191264177,-0.00039722238105344143,0.03601588067148966,-0.06551963398175085,-0.047624,-0.07439484787919165,-1.4650635544410013,0.1435333401065921,52100.0,0.16048785114837172,-0.005523624779999794,0.0008323377178697692,0.9939923503049769,0.045395852778748705,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,distinct_2,0.9556102987989887,0.9579700461181151,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0023597473191264125,0.0003972223810534206,0.036015880671489656,0.06551963398175072,0.047624,0.07435931601154785,1.4650635544409982,0.14353334010659294,52102.0,0.16068768750900775,-0.0008323377178697796,0.005523624779999787,0.9939923503049782,0.045395852778801093,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,repetition_2gram_rate,0.044389701201011246,0.04202995388188484,noise-aware higher; check metric_direction,lower_is_better,1.0,1.0
500,0.004441018156031886,0.0,0.13612758695269828,0.03262393946331433,0.018232,0.03687683284457478,0.7294934633380884,0.4660421417446968,59116.5,0.47714889845983044,-0.007786316983303275,0.016557913544726036,0.9948543465387698,0.09359691541321766,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,novel_2gram_ratio,0.43490066849325676,0.4304596503372249,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@1,0.33333333333333326,0.33333333333333326,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_precision@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_precision@1,0.576,0.576,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_recall@1,0.192,0.192,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_precision@3,0.6,0.6,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_recall@3,0.6,0.6,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_precision@5,0.5999999999999999,0.5999999999999999,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_recall@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_precision@10,0.5999999999999999,0.5999999999999999,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_recall@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_mrr,0.773,0.773,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_hit@1,0.576,0.576,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@1,0.576,0.576,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@3,0.5941228850959089,0.5941228850959089,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@5,0.82418897519487,0.82418897519487,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,context_ndcg@10,0.82418897519487,0.82418897519487,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_mrr,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@1,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@3,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@5,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_hit@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_additive.jsonl,easy_additive,retrieval_ndcg@10,1.0,1.0,noise-aware higher; check metric_direction,higher_is_better,,
500,-0.00611347280619225,-0.004784849148302309,0.05120357096598127,-0.11939543845982795,-0.059856,-0.1324169919113072,-2.6697631659956813,0.007837954546377236,53683.0,0.01053293597787271,-0.010588322208050099,-0.001609281690363912,0.99010498726567,0.0019216368797301657,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_substitutive.jsonl,easy_substitutive,rouge1,0.24689020477637427,0.25300367758256653,noise-aware higher; check metric_direction,higher_is_better,0.7681195455449692,1.0
500,-0.0026820126575431086,-0.0004661102736558363,0.025053440154674433,-0.10705167198536217,-0.05442,-0.12239275875639512,-2.393748156642797,0.017045524717464695,51290.0,0.019769753571668457,-0.004906410537397963,-0.00047054313008278945,0.9322111833909701,2.810508639337422e-14,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_substitutive.jsonl,easy_substitutive,rouge2,0.043158497864168685,0.04584051052171179,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
500,-0.0023738744535115,-0.0031017116831747044,0.029924619262761944,-0.07932847641826267,-0.038852,-0.08533104322578007,-1.7738386582272438,0.07669961325597284,55916.0,0.10031793804502782,-0.005001340426142424,0.00022412877812692683,0.9890925640496125,0.0008892832722577363,shapiro,noiseaware_minus_clean_matched,T5-base,test_noisy_easy_substitutive.jsonl,easy_substitutive,rougeL,0.15332974155879567,0.15570361601230712,noise-aware higher; check metric_direction,higher_is_better,1.0,1.0
